Contribution ID;Comment ID;Comment Subject;Comment Text;created (UTC);;
94;188;;Curbs sind Objekte die multifunktional als Sitzgelegenheit, aber auch als Skateboard-Obstacle dienen. Ich würde mich sehr darüber freuen.;2020-10-18T12:54:54Z;;
94;189;;ich will es sooo sehr;2020-10-18T13:20:38Z;;
94;194;;Sehr geile Idee;2020-10-18T14:39:41Z;;
94;198;;Eine wichtige Erweiterung des öffentlichen Raumes! Würde jedem zugute kommen, ob als Sitzgelegenheit oder curb;2020-10-18T15:39:50Z;;
94;201;;"Kann kein Hamburger geschrieben haben. Hamburg ist nicht die ""schönste"" Stadt der Welt, sagt kein wirklicher Hanseat, was eine Übertreibung, schon mal in der City gewesen? Und  curbs mittenmang braucht kein Mensch. Es geht nicht ums Spielen von einigen wenigen, die vielleicht grün wählen, sondern ums Flanieren von vielen. Ansonsten haben wir wieder ein ""Posen"" von rücksichtslosen wie vorher, nur mit Luxusfahrrädern, die Papi bezahlt, und blinkenden Skateboards.";2020-10-19T08:19:26Z;;
94;211;Antwort an Nr. 201;Danke für Ihre weisen Worte, Sie müssen ein echter Hanseat sein! Wann sind Sie denn geboren, 1803? Es geht nicht ums Flanieren für viele tolle Hanseaten wie Sie, sondern darum, einen lebenswerten Stadtraum für alle zu erschaffen. Dazu können – müssen aber nicht – auch Curbs gehören. Die Überlegung ist es auf jeden Fall wert und ich sehe nicht, inwiefern das Ihr Flaniererlebnis beeinträchtigen könnte. Und die Polemik sollten Sie sich in Zukunft bitte sparen.;2020-10-19T13:28:49Z;;
95;204;;Tja, dann bist du halt ein Ewiggestriger.;2020-10-19T09:03:18Z;;
95;206;Antwort an Nr. 204;EWIGGESTRIG ist kritiklos 100 Jahre zurückzugehen.;2020-10-19T12:25:43Z;;
95;210;Antwort an Nr. 206;Es geht nicht darum, 100 Jahre zurückzugehen, sondern die in den vergangenen 60 Jahren gemachten Fehler wiedergutzumachen. Städte sollten als lebenswerte Wohn- und Aufenthaltsort für Menschen gedacht werden und nicht als lebensfeindliche Asphaltwüsten. Es gibt genug Alternativen zum Auto.;2020-10-19T13:24:29Z;;
95;228;;Es fallen kaum Parkstände weg, am Jungfernstieg gab es eh keine. Die Parkhäuser sind nach wie vor erreichbar.;2020-10-19T14:13:35Z;;
95;248;;Das ist schon lange und mehrfach wissenschaftlich widerlegt. Es gibt zum Beispiel so ein Konzept das nennt sich Fußgängerzone. Da kommt man nicht mit dem Auto durch!!! Kaum zu fassen. Aber Menschen gehen TROTZDEM hin und Geschäfte siedeln sich da sogar an?!?! WHAAAT?! Aber Autostädte wie Houston sind viel hübscher.;2020-10-19T15:05:13Z;;
95;274;;Wer mit dem Fahrrad fährt hat doch gerade MEHR Geld zum einkaufen!?;2020-10-20T08:07:20Z;;
95;432;;Man stelle sich vor: Auch mit Bus und Bahn kann man zum Einkaufen fahren - die meisten Einkäufe passen doch in Tüten oder Taschen ...;2020-10-25T18:45:21Z;;
98;215;;Der Ballindamm wurde geplant und gebaut, bevor die Entscheidung für den MIV freien Jungfernstieg gefällt wurde.;2020-10-19T13:35:37Z;;
98;251;Antwort an Nr. 215;... der Ballindamm war Richtung Jungfernstieg bis vor einem Monat noch Baustelle. Da wär sicherlich ausreichend Zeit gewesen, die Farbe andersweitig aufzubringen.;2020-10-19T15:13:16Z;;
99;203;;Sie versuchen, das Problem, für das im übrigen eine gute Lösung gefunden wurde, zu relativieren, indem sie andere Probleme aufzählen.;2020-10-19T09:01:53Z;;
99;270;;"Das Problem mit den, wie Sie es nennen ""Rambo-Rasern"" besteht doch jetzt, da der Radweg nicht wirklich gut gekennzeichnet ist und sich durch den Fußgängerbereich schlängelt.
Mit einer richtigen Trennung von Fußweg und Radweg würde das entzerrt werden. Wenn der Radweg dann noch eine ausreichende Breite hat, so dass sich Radfahrer trotz Gegenverkehr problemlos gegenseitig überholen können, wird es auch diese Probleme nicht mehr geben. Jeder kann dann in seinem Tempo fahren ohne andere zu behindern";2020-10-20T06:57:04Z;;
100;205;;Gute Idee!;2020-10-19T09:48:38Z;;
100;229;;Die Idee von multifunktionalen Stadtmöbeln finde ich sehr gut. Hier könnte man nach Amsterdam schauen, dort hat der Stadtplaner Aldo von Eyck bereits in den 70er Jahren gute Lösungen entwickelt. Ich bin mir allerdings unsicher, ob man die Stadtmöbel wirklich für Bewegungssportarten öffnen sollte, einen Teil ja, aber Alle nein.;2020-10-19T14:16:34Z;;
100;365;;Dieses Konzept findet man auch in anderen europäischen Städten, wie zum Beispiel Kopenhagen und Malmö. Dadurch werden urbane Sportarten in die Öffentlichkeit integriert, anstatt sie zu marginalisieren. Top Idee.;2020-10-23T09:48:46Z;;
101;209;;Genau, es macht irgendwie auch keinen Spaß, das Gefühl zu haben, von einem Bus verfolgt zu werden.;2020-10-19T13:18:45Z;;
101;218;;Dann müssen Radfahrer aber ständig die Fahrbahn queren zum weiterkommen. Zudem würde auf der anderen Seite der Kfz Fahrbahn auch Radverkehr stattfinden (Ziel- und Quellverkehr). Der würde dann wahrscheinlich wieder auf dem Gehweg herumgurken...;2020-10-19T13:40:42Z;;
103;208;;Sagt einer, der hier wahrscheinlich nie mit dem Rad unterwegs ist, denn sonst würde er das nicht so sagen.;2020-10-19T13:17:09Z;;
103;217;;"Der Radweg war aber weit entfernt von gut, da er von Fußgängern kaum wahrgenommen wurde und es dadurch zu vielen Konflikten zwischen Fuß- und Radverkehr kam.
Zudem wird nur geringfügig in die bauliche Substanz eingegriffen, die Gestaltung soll auch beim endgültigen Umbau bestehen bleiben.";2020-10-19T13:38:40Z;;
103;695;;Das Teuerste war vermutlich das putzige goldene Radsymbol, das kein Mensch gesehen hat.;2020-11-17T17:32:55Z;;
104;207;;"Ja, genau, sehr innovatives und zukunftsgerichtetes Konzept! Statt in der ""schmutzigen Bahn"" lieber mit dem noch schmutzigeren Auto bis direkt vor das Geschäft brettern; und anstatt zu Fuß von einem Fahrradfahrer umgenietet zu werden, lieber selbst mal einen mit dem Auto umnieten!";2020-10-19T13:16:16Z;;
105;265;;Klar - wenn man die Gebäude in der Innenstadt verstaatlichen würde, könnte die Stadt auch die Mieten festlegen. Das wäre zwar auf den ersten Blick eine tolle Idee - aber in der DDR hat man auch gesehen, dass Verstaatlichung nicht zu besseren Lösungen führt. Wie genau kommt es eigentlich, dass der gesamte gesellschaftliche Diskurs mittlerweile darauf zielt, dass der Staat alles regeln sollte statt für individuelle Freiheit einzutreten?;2020-10-19T18:27:19Z;;
106;261;;Heute liest man, die Polizei habe ein solches Verhalten am Wochenende nur beobachtet, nicht sanktioniert? Ich war nicht dabei, aber falls das tatsächlich wahr ist: Das geht nicht, liebe Polizei - lasst Euch nicht verarschen von Möchtegernschildernichtverstehern. Das sind dieselben, die meinen, man könne auch mal aus Versehen mehr als 20 Kilometer pro Stunde zu schnell fahren und dürfe auf keinen Fall dafür bestraft werden.;2020-10-19T16:55:46Z;;
106;263;(Kein Betreff);[Beitrag gelöscht] Anmerkung der Redaktion: Dieser Beitrag wurde entfernt. Bitte beachten Sie die Regeln zur Nutzung der Beteiligungsplattform (siehe FAQ).;2020-10-19T18:22:27Z;;
106;268;Antwort an Nr. 263;Die Argumentationskette 'aus dem mittleren Osten' - 'Lamborghini' - 'kriminell' ist rassistisch. Sie wissen weder, woher die Lamborghini-Fahrer kommen, noch, ob sie kriminell sind. Auch die Abgrenzung 'mittlerer Osten' vs. 'normal' ist rassistisch. Der Kommentar ist alles in allem nicht hilfreich.;2020-10-19T19:34:15Z;;
106;269;;"Sieht man ja auf der Mönkebergstraße auch oft.. Entweder ""Fette"" SUVs oder nicht Ortsansässige Kennzeichen.";2020-10-19T19:44:19Z;;
106;271;Antwort an Nr. 269;Eine Polleranlage, die sich bei Durchfahrtsberechtigung (Busse, Krankenwagen etc.) oder während der Lieferzeiten absenkt und anschließend wieder hochfährt, kann schnell Abhilfe schaffen - am Jungfernstieg und in der Mönckebergstraße!;2020-10-20T07:00:57Z;;
107;242;;"Diesen Vorschlag gab es schon 2004/2005: https://www.abendblatt.de/hamburg/article106946081/Jungfernstieg-Streit-um-unsichtbaren-Fahrradweg.html
Vielleicht wird er endlich verwirklicht, damit Kopenhagener nach Hamburg kommen, um sich weltbeste Fahrradstadt anzuschauen . . .";2020-10-19T14:50:44Z;;
107;244;;Ja bitte eine Trennung von Bus und Radverkehr. Damit wird auch für Kinder und ältere das Radfahren attraktiv und sicher. Und falls möglich in farblichem Asphalt wie in NL. So ist die Vorfahrtsregelung auf einen Blick klar. Dazu entsprechendes Mobiliar wie in DK oder NL wie Mülleimer am Radweg, Haltegriffe vor Kreuzungen und Sensor gesteuerte Ampeln...;2020-10-19T14:57:01Z;;
107;264;;Klar - das letzte Mal, als ich als Tourist in Kopenhagen war, fand ich das auch witzig. Aber wer arbeitet wirklich in der Innenstadt/Altstadt dort? Ich glaube die Struktur in Hamburg ist eine andere.;2020-10-19T18:24:12Z;;
107;267;;Sehr guter Vorschlag. Es ist erstaunlich, wie oft das gesagt werden muss und wie wenig es bisher umgesetzt wurde. Je ein Kantstein zwischen den Verkehrsteilnehmern macht die Bereiche klar und eindeutig und viele entspannter.;2020-10-19T19:32:01Z;;
108;262;;"Es ist schon überraschend, wie sich einige auf das Feindbild ""Auto"" einschießen. Dass das Wirtschaftswunder, die Verständigung von Völkern (mit dem Käfer in den Urlaub) und individuelle Freiheit ein Verdienst vom Auto ist, scheint vergessen. Warum gleich alles verbieten? Können Elektroautos keine Lösung sein? Warum sind Auto-Fahrer ""Dinosaurier"" - wenn es klare Gründe oder Mehrwerte gibt (Schutz vor Wind und Wetter, Coronainfizierten Menschenmassen, Transportmöglichkeit für Einkäufe etc.).";2020-10-19T18:19:34Z;;
108;272;Antwort an Nr. 262;Stimmt, die Sprache ist auf beiden Seiten sehr polemisch geworden und wir sollten zum sachlichen Diskurs zurückkehren. Und ja, das Auto hat (in der Vergangenheit) viele Vorteile mit sich gebracht und bringt sie auch immer noch. Aber es bringt – gerade in Innenstädten – nun einmal auch Nachteile, etwa die Verschwendung von wertvollem Stadtraum, und in dieser Hinsicht sind auch Elektroautos keine Lösung. Es ist also eine Abwägung zwischen den Vor- und Nachteilen und für mich überwiegen Zweitere.;2020-10-20T07:08:43Z;;
108;326;;"Und dann langfristig auch innerhalb von Ring 2 und 3 sperren, abfahren von der A7 natürlich verbieten, was bilden sich eigentlich diese Radfahr-Gutmenschen ein, wer sie sind, um anderen das Transportmittel vorzuschreiben ???

Sofortiger Rückbau aller Radstreifen, damit diese Klappspaten sich nicht noch mehr ausbreiten können. Der ADFC auf die Verbotsliste, Impeachmentverfahren für Anjes Tjarks (Bei dessem Elternhaus wundert mich aber nicht, das er so ein Taugenix geworden ist)";2020-10-21T19:06:44Z;;
108;338;Antwort an Nr. 326;"Immerhin hast du trotz deiner seltsamen Wahrnehmung noch mitbekommen, dass ""diese Klappspaten"" (Radfahrer) immer mehr werden. Der nächste Schritt wäre es jetzt, dich zu fragen, WARUM das so ist. Auch dein Demokratieverständnis finde ich bemerkenswert: Der ADFC ist nicht deiner Meinung, also muss er verboten werden. Und deine Aussagen zu Herrn Tjarks muss man wohl nicht mehr kommentieren. Persönliche Anfeindungen statt Argumenten. Traurig.";2020-10-22T08:15:37Z;;
108;349;Antwort an Nr. 338;[Beitrag gelöscht] Anmerkung der Redaktion: Dieser Beitrag wurde entfernt. Bitte achten Sie darauf, dass ihre Beiträge sachlich bleiben. Beachten Sie die Regeln zur Nutzung der Beteiligungsplattform (siehe FAQ).;2020-10-22T16:19:27Z;;
108;407;Antwort an Nr. 338;"DER ADFC IST EIN weltfremder kleiner Egoistenverein, der laut schreiend immer medienwirksam ungefragt zu Allem seine utopischen Forderungen stellt,Verbieten geht zwar nicht, aber die Medien sollten diesen Minderheitenverein keinerlei Platz mehr bieten.
Natürlich bemerke ich, dass es immer mehr Radfahrer gibt.  Ohne die Aufmerksamkeit der Autofahrer hätte es schon längst mehr tote Radler gegeben. (Deshlb sofortige Kennzeichenpflicht für ALLE Verkehrsteilnehmer!!! )
Tjarks ist nun mal unfähig !!";2020-10-24T09:10:54Z;;
108;430;Antwort an Nr. 407;Und der ADAC handelt dagegen aus reinem Altruismus? Meinen Eindruck von deinem Demokratieverständnis verbessert es auch nicht gerade, dass du bzgl. des Vereinsverbots zwar zurückruderst, dafür aber die Meinungsfreiheit einschränken willst. Ab jetzt haben die Medien gefälligst nur noch zu sagen, was du hören willst! Ja, es gibt schwarze Schafe unter den Radlern, die über rote Ampeln fahren etc. Was du aber auch gut erkannt hast, ist, dass bei Unfällen zwischen Autos und Radlern zweitere stets den;2020-10-25T17:31:50Z;;
108;431;Antwort an Nr. 430;kürzeren ziehen. Um den Straßenraum für Radfahrer sicherer zu machen, braucht es eine bessere Infrastruktur. Wenn ich nicht fünf Minuten lang an der Bettelampel warten muss, sondern nur zwei, ist auch die Versuchung nicht mehr so groß, bei Rot zu fahren. Politiker als unfähig zu bezeichnen ist ja okay (mache ich persönlich bei Andi Scheuer auch), seine Eltern zu beleidigen ist aber armselig. Mich würde mal interessieren, was noch so Vergnügliches in deinem mittlerweile gelöschten Beitrag stand.;2020-10-25T17:38:20Z;;
108;463;Antwort an Nr. 431;Ich habe nicht Tjarks Eltern beleidigt,sondern nur erkannt, das , wenn man aus solch einen nicht systemrelevanten Elternhaus stammt, eigentlich nichts anderes als ein grüner politiker werden kann, Pech für Anjes, aber jetzt haben wir diesen einseitigen Radsenator an der Backe, und er hat ja noch viel Schlimmes vor :(((((((((((((((((;2020-10-26T22:57:36Z;;
108;469;Antwort an Nr. 463;"Laut seiner Website ist Tjarks' Vater Lehrer und seine Mutter Gewerkschaftlerin. Mit dem Niedergang der Kohle ist Bildung der einzige Rohstoff, den wir in Deutschland noch haben. Lehrer sind also äußerst ""systemrelevant"". Gleiches gilt für diejenigen, die sich in den Gewerkschaften für die Verbesserung der Arbeitsbedingungen Anderer einsetzen. Und als Politiker trägt Tjarks eine große Verantwortung für die Gesellschaft, auch wenn Ihnen seine Positionen nicht gefallen mögen. So funktioniert";2020-10-27T09:31:42Z;;
108;470;Antwort an Nr. 469;nunmal Demokratie. Setzen Sie sich inhaltlich mit seinen Positionen auseinander und lassen Sie die persönlichen Anfeindungen weg, dann kann man Sie in dieser Diskussion vielleicht auch ernst nehmen!;2020-10-27T09:35:42Z;;
108;482;Antwort an Nr. 469;"Er ist Politiklehrer ! Also linksgrün-verstrahlt, und Gewerkschafterin ist ja wohl heutzutage ein auslaufmodell

Wer als Grüner rund 50 Bäume am Ballindamm fällen läßt, nur damit Radfahrer eine völlig übergroße Spur bekommen... So einen Tjarks kann man doch nicht ernst nehmen

Fakt ist: außer Radfahren und Parkplätze massenhaft vernichten kann dieser Mann absolut nix !!!  Solche Typen gehören gestoppt, bevor wir die Sache von 1933 wiederholen, wo eine Minderheitspartei die Macht an sich raffte";2020-10-28T18:31:23Z;;
108;483;Antwort an Nr. 482;Ich möchte jetzt nicht mehr mit dir über die Person des Verkehrssenators diskutieren und da du zu einer inhaltlichen Debatte offensichtlich nicht in der Lage bist, werde ich dir in Zukunft einfach nicht mehr antworten. Aber du solltest dich schämen, die Grünen mit der NSDAP zu vergleichen! Sie raffen die Macht nicht an sich, sondern sind demokratisch gewählt! Anstatt dich inhaltlich mit ihren Positionen auseinanderzusetzen, ziehst du geschichtsrevisionistische Vergleiche und diskreditierst damit;2020-10-29T11:12:46Z;;
108;484;Antwort an Nr. 483;damit nicht nur die Partei, sondern auch all ihre Wähler. Das ist wirklich unterstes Niveau. Pfui!;2020-10-29T11:14:10Z;;
108;485;Antwort an Nr. 483;Auch die Nazis wurden zunächst demokratisch gewählt, das nur zu Deinem Geschichtswissen, aber wehe, man sagt was gegen die Grünen, 3/4 der hamburger haben sie nicht gewählt, aber denken jetzt, sie haben die alleinige Hoheit in der Verkehrsplanung;2020-10-29T14:00:09Z;;
108;504;Antwort an Nr. 485;Das ist mir durchaus bewusst, aber im Gegensatz zu den Nazis schalten die Grünen ihre Gegner nicht systematisch aus. Ferner stehen sie zu unserem Grundgesetz und unserer freiheitlich-demokratischen Grundordnung. Ich bin übrigens auch kein Grünenmitglied oder auch nur -wähler, aber finde diesen Vergleich unerträglich. 1/4 der Hamburger haben sie gewählt, weshalb sie Juniorpartner in der Regierungskoalition geworden sind, und dass die SPD den Grünen in Sachen Verkehrspolitik im Koalitionsvertrag;2020-10-29T16:37:56Z;;
108;505;Antwort an Nr. 504;sehr viele Zugeständnisse gemacht haben, können sie höchstens der SPD verwerfen!;2020-10-29T16:38:31Z;;
108;508;Antwort an Nr. 504;"Finden Sie es demokratisch wie zB an der Tangstedter Landstraße 95% der Parkplätze der Anwohner zu vernichten, ohne vorheriges Beteiligungsverfahren?

Bereits in den wenigen Wochen Tjarks sind soviele Parkplätze vernichtet worden, wie in den ganzen Jahren zuvor nicht. Demokratisch ??

[Teil des Beitrags gelöscht] Anmerkung der Redaktion: Dieser Teil des Beitrags wurde entfernt. Bitte beachten Sie die Regeln zur Nutzung der Beteiligungsplattform (siehe FAQ).";2020-10-29T16:52:29Z;;
108;510;Antwort an Nr. 508;Die Straße gehört halt nicht den Anwohnern, sondern der Allgemeinheit, und diese profitiert von anderen Nutzungen des Stadtraums (Grünflächen, Sitzbänke etc.) mehr als von asphaltierten Flächen, auf denen einzelne Egoisten ihre Karossen parken. Wer trotzdem unbedingt sein Auto parken muss, muss das auf seinem eigenen Grundstück tun und nicht auf Kosten der Allgemeinheit (Stadtraum ist teuer, gucken Sie mal auf ihre Mietabrechnung) im öffentlichen Raum. Da es kein Recht auf einen Parkplatz gibt,;2020-10-29T17:14:17Z;;
108;511;Antwort an Nr. 510;sehe ich auch keine rechtlichen Bedenken, diese zurückzubauen und wieder der Allgemeinheit zur Verfügung zu stellen. Kurz: Ja, das ist demokratisch! Was mich freut: Du fängst an, Argumente zu bringen (auch wenn ich sie eher schwach finde). Was mich weiterhin maßlos ärgert: Du schnallst einfach nicht, dass dein Vergleich zwischen Grünen und der NSDAP total daneben und unter aller Sau ist. Das geht hart in Richtung Verleumdung.;2020-10-29T17:18:10Z;;
108;513;Antwort an Nr. 511;Hab mir jetzt auch nochmal die Fakten zur Tangstedter Landstraße angesehen. Ja, es fallen Parkplätze weg. Dafür verläuft die U1 mit drei (!) Stationen in diesem Bereich im Abstand von 250 m parallel zur Straße. Auf der Straße selbst verkehrt der 192er-Bus und durch den Umbau wird auch noch die Veloroute 4 ausgebaut. Wer jung und gesund ist, braucht hier wirklich kein Auto. Und wer trotzdem nicht auf sein Auto verzichten kann (oder dies glaubt), muss es halt auf seinem eigenen Grundstück parken.;2020-10-29T17:34:23Z;;
108;593;Antwort an Nr. 513;"Und die nicht Jungen und  nichGesunden ???

Parkplätze auf den eigenen Grundstücken ? Guter Scherz, werden nicht genehmigt, ausserdem habe ich es jetzt satt, meine Lebenszeit mit Euch linksgrün verstrahlten Radfahrminderheiten zu verschwenden, alles was gegen diesen Tjarks geht wird von Wuch nicht wahrgenommen. Dies ist eine Diktatur einer kleinen Verkehrsteilnehmeranzahl, die es einfach nicht peilt, das sie in einer kleinen Minderheitenblase lebt, ich lasse mir doch von Euch nichts vorschreiben";2020-10-31T20:25:45Z;;
108;594;Antwort an Nr. 511;Ups, da sagt einer mal die unangehme Wahrheit, und schon geht bei den Berufslinken der Arsch auf Grundeis;2020-10-31T20:26:55Z;;
108;596;Antwort an Nr. 510;"Polemik pur,peinlichst !!! Als dank dürfen dann die parkenden Anwohner abschließend noch mehrere 10.000 Euro an die Stadt für STraßeninstandsetzung bezahlen, eine grüne Frechheit ohne Vergleich !

Es ist mittlerweile einfach nur noch lächerlich, wie in Hamburg die Autofahrer beleidigt werden: [Teil des Beitrags gelöscht] Anmerkung der Redaktion: Dieser Teil des Beitrags wurde entfernt. Bitte beachten Sie die Regeln zur Nutzung der Beteiligungsplattform (siehe FAQ).";2020-10-31T21:02:16Z;;
108;602;Antwort an Nr. 596;Ich werde mich zu ihren lächerlichen Argumenten und geschmacklosen Vergleichen nicht mehr äußern, mich würde aber interessieren, ob das hier von der Redaktion mitgelesen wird und wie diese den offensichtlichen Vergleich zwischen den im im Dritten Reich verfolgten Juden und heutigen Autofahrern bewertet. Ist da schon die Schwelle zur Relativierung des Holocausts überschritten?;2020-11-01T11:50:54Z;;
108;605;Antwort an Nr. 593;Jap, die Parkplätze auf dem eigenen Grundstück werden hier bei einigen Grundstücken ausnahmsweise mal nicht genehmigt – wegen Denkmalschutz. Könnte man sich irgendwie denken, wenn man in ein denkmalgeschütztes Haus zieht. Sich deshalb darauf zu verlassen, dass man auf alle Ewigkeit kostenlos den öffentlichen Raum in Beschlag nehmen kann, um seine Karre abzustellen, ist ziemlich naiv.;2020-11-01T14:05:38Z;;
108;617;Antwort an Nr. 602;"Oh, Ironie ist auch nicht Ihre Sache. es gab vor paar Monaten einen wunderschönen, zutreffenden Beitrag in Xtra3 vom NDR. In dieser Satire wurde eine mögliche Zukunft unter den Grünen dargestellt.
 Ein unschuldiger Bürger wird von der grünen Staatspolizei in seiner Wohnung überfallen, und es werden Plastikstrohhalme bei ihm gefunden. Dafür geht er dann für 5 Jahre in ein Öko-Erziehungslager....... Paralellen erkannt ??  Und das vom linksgrünen NDR !!!!";2020-11-01T21:56:45Z;;
108;618;Antwort an Nr. 605;"Merken SIe eigentlich noch, was für eine unsägliche S......e Sie von sich geben ?

Hier ist nicht ein Haus denkmalgeschützt, und wenn, wäre es das Haus, und nicht der Garten, Sie kleiner Öko-D.......or

Alle Macht den Fahrradfahren wäre doch Ihr Wunschgedanke, ein Ziel, das der ADFC bereits heute lautstark vertritt";2020-11-01T21:59:28Z;;
108;622;Antwort an Nr. 617;Diggi kapier' doch endlich, dass ich selbst gar kein Grünenwähler bin! Ich finde nur, dass sie in Sachen Verkehrspolitik viel richtig machen und ich habe von dir noch kein einziges sachliches Argument dagegen gehört, dafür aber viel Polemik (die du mir vorwirfst) und geschmacklose Vergleiche – das hat nichts mit Ironie zu tun!;2020-11-02T07:54:10Z;;
108;623;Antwort an Nr. 618;"Da sagen die Medien aber etwas anderes. Laut MoPo ist die gesamte Fritz-Schumacher-Siedlung denkmalgeschützt, weshalb auch keine Parkplätze auf den Grundstücken genehmigt werden können: https://www.mopo.de/hamburg/parkplatz-aerger-in-hamburg-radweg-plan-sorgt-fuer-anwohner-wut-36809380 Im Übrigen verwehre ich mich gegen die Bezeichnung als ""Öko-Diktator"" und würde dir raten, jetzt mal halblang zu machen, denn auch im Internet kann man nicht ohne Konsequenzen andere beleidigen.";2020-11-02T08:01:53Z;;
108;638;Antwort an Nr. 623;"Seit wann ist ""ÖKO-Doktor"" eine Beleidigung ? Oder was haben Sie aus den Punkten herausgelesen

In der Verkehrspolitik können die doch nichts anderes als Radfahren, was soll daran richtig sein ?";2020-11-02T19:31:45Z;;
108;648;;recht so :-);2020-11-03T15:03:25Z;;
109;266;;"Die Spitalerstraße als autofreie Straße ist weder menschenleer und hochkriminell. Die Innenstadt von Kopenhagen, weitgehend für Autos gesperrt, ist nicht menschenleer und hochkriminell. 
Die 'normale, arbeitende' Bevölkerung fährt nicht nur Auto. Ich kenne viele normale, arbeitende Menschen, die Fahrrad fahren. Weil es gesünder ist, weniger Platz wegnimmt und man damit tatsächlich mal etwas 'schnell' in der Innenstadt besorgen kann.";2020-10-19T19:30:22Z;;
109;273;;"Die ""normale, arbeitende"" Bevölkerung kommt mit U- und S-Bahn in die Stadt.";2020-10-20T08:04:19Z;;
109;354;;Nicht vergessen, dass eine grüne Mehrheit im Bezirk Mitte Volkswille ist, auch wenn die SPD-Fraktion weiter führt...;2020-10-22T16:43:56Z;;
110;317;;Ja und S-Pedelecs nicht vergessen.;2020-10-21T17:29:34Z;;
112;277;;Der Grünstreifen in der Mitte wäre auch nur eine bessere Verkehrsinsel. Grundsätzlich tolle Ideen, aber vielleicht nicht zwischen den Fahrbahnen, sondern lieber näher zur Alster.;2020-10-20T10:15:32Z;;
113;297;;...und mehr Abstellmöglichkeiten für Fahrräder;2020-10-20T17:13:00Z;;
113;403;;Sie wollen anscheinend mehr Radwege und weniger Wirtschaft?;2020-10-23T18:21:16Z;;
113;694;Antwort an Nr. 403;Man kann auch mit dem Fahrrad einkaufen fahren :);2020-11-17T17:31:40Z;;
114;289;;Applaus, ich stimme Ihnen vollständig zu!;2020-10-20T15:53:33Z;;
114;293;;Eine Argumentation aus rein ideologischem Auto-Konservatismus, aber ohne jedes Fundament und Faktenbasis.;2020-10-20T16:48:18Z;;
114;296;;"Wer ist darauf angewiesen mit dem Auto in die Innenstadt zu fahren? Niemand.
Mit dem ÖPNV ist der Jungfernstieg super erreichbar. Und falls es doch das Auto sein muss, sind vom Jungfernstieg innnerhalb von 5 Minuten immer noch ausreichend Parkhäuser zu finden und auch anfahrbar.";2020-10-20T17:11:58Z;;
114;300;;Dieses Horrorszenario zu prophezeien ist typisch für Autofahrer, die um ihre lange gehegten Privilegien fürchten, entbehrt aber jeglicher Faktengrundlage und hat sich in anderen Städten, die früher und konsequenter gehandelt haben als Hamburg, auch nicht bewahrheitet. Man geht nicht mehr in die Stadt, nur um einzukaufen, das geht schneller und bequemer im Internet, sondern für das Gesamterlebnis. Und dieses wird nunmal von der stinkenden und platzraubenden Blechlawine erheblich beeinträchtigt.;2020-10-20T17:24:37Z;;
116;292;;Nein. Die gab es bisher auch nicht.;2020-10-20T16:43:32Z;;
116;295;;"Generell sollte die Parkdauer im öffentlichen Bereich auf max. 30min begrenzt sein.

Und in vielen Parkhäusern gibt es Kurzzeitparkmöglichkeiten bis 15min kostenlos. Das sollte wohl reichen. Es braucht keine zusätzlichen Parkplätze.";2020-10-20T17:07:11Z;;
116;299;;Nee nee, wir wollen doch WENIGER Autos in der Innenstadt, nicht mehr!;2020-10-20T17:21:15Z;;
116;313;Antwort an Nr. 299;Einige wollen das, nicht alle.;2020-10-20T18:53:55Z;;
117;298;;Parkhäuser gibt es ja nach wie vor in unmittelbarer Nähe zum Jungfernstieg in ausreichender Menge, insofern sehe ich den Bedarf für einen weiteren Megaparkplatz nahe der Innenstadt nicht so wirklich. Hinzu kommt: Es klingt widersinnig, erst mit dem Auto bis fast in die Innenstadt zu fahren, um dort dann auf einen Bus umzusteigen. Besser direkt mit Bus und Bahn in die Innenstadt fahren oder, wenn man außerhalb wohnt, die P+R-Parkplätze an den Bahnlinien nutzen.;2020-10-20T17:17:01Z;;
117;316;;Es gibt doch P+R Parkplätze an den Bahnhöfen mit U-und S-Bahn als Shuttle!?;2020-10-21T17:26:02Z;;
121;346;;das unterstütze ich unbedingt und es wäre auch kein Stilbruch dort Bügel aufzustellen. Der bedarf ist da.;2020-10-22T14:34:19Z;;
124;330;;Das Tempo 20 Schild hängt m.E. viel zu hoch. Die Ampel war seinerzeit sicherer. Zeitgemäßer wäre ein Vorrang für Fußgänger*innen mitten in der City und gefühlten Fußgängerzone, z.B. durch bauliche Einfahrtserhöhung und breitem Zebrastreifen. Es muss eindeutig sichtbar sein, um die Sicherheit zu erhöhen. Abgesehen davon könnte dieser Mini-Abschnitt bestenfalls auch autofrei werden und die Anfahrt zu den Tiefgaragen nur noch von „hinten“ erfolgen.;2020-10-22T05:23:29Z;;
124;334;Antwort an Nr. 330;"Am Montag hatte ich die vor Ort anwesenden Polizisten auf die Gefahrensituation angesprochen. Sie sagten mir, dass aufgrund von Tempo 20 rechtlich leider weder die Einrichtung einer Ampel noch eines Zebrastreifens möglich sei.

Sie gaben mir aber auch recht, dass das Tempo-20-Schild sehr hoch hängt und schlecht gesehen wird.

Mein Vorschlag: Auf jeden Fall das Schild tiefer hängen und zusätzlich entweder eine Bodenschwelle oder zumindest eine Bodenmarkierung (wie z. B. Haifischzähne).";2020-10-22T07:50:41Z;;
