Contribution ID;Comment ID;Comment Subject;Comment Text;created (UTC)
16;268;Antwort an Nr. 89;Solange kein Alkoholkonsum an solch riskanten Arealen stattfindet, ist alles top.;2020-10-10T13:05:24Z
16;114;;"Die Idee eines parked ist ja schön und gut aber bei der Lärmbelastung ist es wichtig, dass es auch ein ruhiger und entspannter Ort wird, der den Fokus von den Geräuschen außen rum ablenkt und die Besucher in eine andere und stille Welt eintauchen lässt.

Vielleicht kann man ja den Park schöner gestalten als nur eine Grünfläche, vielleicht mehr Gerüste, Schaukel, wippen oder sogar öffentliche Turngeräte! Öffentliche Turngeräte wären supi!

Der Steg= länger + breiter und Nutzung Turmbunker!";2020-10-03T16:16:42Z
16;197;;Gibt's dort dann auch einen Fähr-Anleger mit direkter Verbindung zu den Landungsbrücken?;2020-10-06T11:06:32Z
16;233;;Meiner Meinung nach könnte die Stege noch großzügiger sein. Vielleicht wäre auch eine Pontonanlage mit mehreren Buden denkbar.;2020-10-08T14:16:51Z
16;282;;Eine breitere Öffnung zum Wasser finde ich super. Es muß aber unbedingt auf die VORHANDENE Natur geachtet werden. Naturschutz/Erhalt geht für mich IMMER vor neuer Menschennutzung.;2020-10-11T12:59:45Z
16;336;;"Ich fände ein Café/Bistro mit Außentischen auch super in dem alten Bunker und dazu der Zugang zum Wasser, mit breiteren Stegs und einer kleinen Badestelle (das haben wir uns schon oft vorgestellt, wenn wir dort saßen). 

Mit dem Café würde es die Veddel in jedem Fall aufwerten.";2020-10-30T05:40:44Z
16;346;;Hier, zwischen den Brücken, wäre doch der perfekte Ort für den Elbdome, ein architektonischer Auftakt vor dem Tusch des Elbtowers. Der Platz um die historischen Zollgebäuden und dem Fischrestaurant herum könnte dann weitgehenst so bleiben und als Vorplatz dienen, ohne seine Authentizität zu verlieren. Ökologische Uferzone mit Aufenthaltsqualität sehe ich eher auf der nördlichen Uferseite. Dafür dort das alte Backsteingebäude stehenlassen.;2020-10-30T09:35:53Z
16;354;;Sehr gut, dass der Bunker erhalten bleibt. Er eignet sich optimal für ein kleines Café oder eine andere Nutzung mit Anziehungskraft, um diesen Ort zu beleben und ihn für den Stadtteil nutzbar zu machen. Gerne möglichst viel Wassernutzung an dieser Stelle, Verbreitung des Stegs, vielleicht ein Spielplatz um Park-Atmosphäre zu erschaffen? Der Übergang zur Freihafenelbbrücke muss besser werden - bislang von der Veddel aus ein absoluter Horror für Fußgänger*innen und Radler*innen!;2020-11-01T14:37:28Z
17;58;;Die Politiker*innen denken nicht an die Anforderungen der Zukunft. Hier wäre auch Platz für Hamburgs atomares Endlager. Mit Erlebnispark wie z. B. beim Energieberg in Georgswerder. So kann man das Praktische mit dem Nützlichen verbinden.;2020-10-03T06:30:25Z
17;71;Antwort an Nr. 58;Wer an die Zukunft denkt, sollte neben dem Endlager ein Asylheim für Moria Flüchtlinge einrichten und keinen blöden Erlebnispark.;2020-10-03T10:20:36Z
17;73;Antwort an Nr. 71;"Dieses Areal hat viel me he Potenzial als irgendein Flüchtlingslager, welches sicherlich nicht aufwertend klingt.

Ich finde hier könnte man meiner Meinung nach ruhig paar Bürotürme hin bauen.

Wenn die Büros von der City-Nord nach Elbbrücken ziehen, könnte man ja theoretisch den Kopf von der City-Nord mit einem Wohnquartier verbinden und alles drum herum vom Stadpark lebendiger aufwerten, nachdem die paar von den Büros nach elbbrücken rücken.";2020-10-03T10:24:48Z
17;86;;"Billepark ??? Wer soll da denn hingehen? Und wie soll bei dem Umfeld Ruhe und Erholung möglich sein?
Man hätte statt des geplanten Huckepack-Bahnhof (was soll der eigentlich so nahe am Zentrum??) einen Grünzug als Lärmschutz zur Bahnstrecke und statt der Gewerbe-Hallen Wohnungen bauen sollen. So Hätte man die Wohnbereiche an der Billstr. wieder an Rothenburgsort angebunden";2020-10-03T11:51:53Z
17;97;;Wird es Bootsanleger etc. geben, u.a. für gewerbliche Zwecke mit Strom- und Wasseranschlüssen?!;2020-10-03T13:02:33Z
17;286;Antwort an Nr. 97;Und was ist mit Hausbooten ? Dauerliegeplätzen ?;2020-10-11T13:09:36Z
17;100;;Immerhin eine bessere Nutzung als, wie aktuell, eine mehr oder weniger brachliegende Fläche mit ein paar Bäumen. Die Fläche unten am Kanal ist jetzt schon eine schöne Jogging Strecke, gut dass die durch Bäume aufgewertet werden soll.;2020-10-03T13:09:21Z
17;180;;Ich denke dort können spannende Plätze am Wasser entstehen. Ich halte es aber für wichtig, dass auch die Bewohner vom westlichen Hammerbrook einen direkten Zugang bekommen. Zur Zeit ist das Areal durch den Großmarkt stark abgeschnitten und man muss große Umwege gehen, um dorthin zukommen.;2020-10-04T20:20:02Z
17;303;;"Mein Kommentar bezieht sich auf die Gewerbefläche links vom Heidenkampsweg , vermutlich die Fa. Ingredion. Diese Produktionsstätte direkt am Stadteingang müsste m.E. einen anderen Standort bekommen, sonst ist der ""erste gute Eindruck"" von Hamburg gleich wieder verspielt.";2020-10-13T15:49:28Z
17;311;;Ich stelle mir den Park gut auch als Anziehungspunkt für die nahen Büros der City-Süd für die Mittagspause vor. Daher wären Imbisse, Eisdielen o.ä. und Promenaden mit ausreichend Sitzmöglichkeiten am Wasser denkbar. Zu den Straßen hin wären begrünte Lärmschutzwälle sinnvoll um den Straßenlärm abzuhalten.;2020-10-17T18:11:29Z
17;312;;"Die Billhorner Brückenstraße sollte besser mit dem Fahrrad zu queren sein.
Dafür könnte Richtung Osten eine von der Amsinckstraße eine Anbindung an die bisherige Fußgängerbrücke (neben der Bahnbrücke) per Rampe passieren. Auf der anderen Seite könnte die Rampe an der Nieburstraße enden.
In die Gegenrichtung könnte die Rampe parallel zur Cornelia-Harte-Str. beginnen, mit einer neuen Brücke die Billhorner Brückenstraße gequert werden und dann in den rechten Radweg der Amsinckstraße münden.";2020-10-17T18:15:20Z
17;313;;Sowohl unter der Amsinckstraße als auch unter dem Heidenkampsweg hindurch sollte es eine Fußgänger und Radfahr-Unterführung im Zuge der Bille geben;2020-10-17T18:18:06Z
19;3;;Mir fehlt eine Strategie, wie der Radverkehr und der Fußverkehr über die Norderelbe entlang der Veddeler Brückenstraße geführt werden soll. Heute zwängen sich beide Verkehrsarten auf engstem Raum direkt neben dem starken Autoverkehr. Das kann so nicht bleiben. Es benötigt eine am besten eigene Brücke für Fuß und Radverkehr, getrennt vom Auto(bahn)verkehr, um die Verbindung Veddel/Wilhelmsburg - Rothenburgsort/City Süd etc. herzustellen.;2020-10-02T16:26:58Z
19;5;Antwort an Nr. 3;Sonst kann man auch die Busspur in der Mitte der Brücke für Radfahrer herrichten und diese zusätzlich dort erlauben und so einfach eine gute Verbindung für Radfahrer schaffen;2020-10-02T16:35:34Z
19;17;Antwort an Nr. 3;Dem Stimme ich total zu. Leider gibt es hier einfach nach wie vor keine Bewegung. Als Notfalllösung könnte eine breite Spur an die Brücke anhängen wie das z.B. Richtung Elbtunnel an der Argentinienbrücke passiert ist. Wirklich schade dass es hier gar keine Verbesserung für Fuß- und Radverkehr über die Elbe gibt.;2020-10-02T20:38:44Z
19;20;Antwort an Nr. 3;"Der Name ""Stadteingang"" schließt leider die Elbinsel wieder aus. Schade eigentlich wenn doch so lange vom Sprung über die Elbe gesprochen wurde aber die Verbindung ohne Auto einfach weiterhin so mies ist.";2020-10-02T20:42:28Z
19;67;Antwort an Nr. 5;Ja, mit super Luft für die Radelnden!;2020-10-03T10:04:20Z
19;69;Antwort an Nr. 3;"Auch ich stimme hier absolut zu. Ich pendele täglich per Rad über die Elbe und die Elbbrücke, und es wird Jahr um Jahr enger und gefährlicher. Seit Eröffnung der Haltestelle Elbbrücken ist der schmale Weg allein von Fußverkehr vom Brandshof her ausgelastet. Von Radverkehr und geisterfahrenden Lastenrädern ganz zu schweigen.

Hier ist dringender Handlungsbedarf!";2020-10-03T10:15:58Z
19;187;Antwort an Nr. 3;meine vollste Zustimmung! Die Fahrt mit dem Rad über die Elbbrücken ist wirklich durchweg schauerlich – insbesondere die unglaublich engen und gefährlichen 90-Grad-Kurven bei der Ost-West-Querung unter den Brücken (beim Weg vom Süden in die Innenstadt) — wehe dem, dem hier Gegenverkehr begegnet . . .;2020-10-05T19:07:15Z
19;296;Antwort an Nr. 3;Hier wurden doch beidseitig der Brücken angehängte zusätzliche Rad-und Fugängerwege vorgeschlagen, wenn ich mich nicht irre?;2020-10-12T07:28:55Z
19;297;Antwort an Nr. 296;Würde mich freuen, wenn jemand rausfindet wo? Es wird nur im Videomitschnitt überlegt, dass man das machen könnte(!)? Übersehe ich es?;2020-10-12T15:21:31Z
19;6;;"Neue Brücken nach Entenwerder und über den Billehafen sind gut. Stege am Billeufer sind fein.
Der MIni-Steg am Veddeler Balkon muss deutlichbreiter, um mehr als vier menschen gleichzeitig aufnehmen zu können. Das schwimende Cafe ggü in RBO ist eine attraktive Nutzung, die kopiert werden darf.";2020-10-02T19:46:07Z
19;7;;Die Zollhallen sind wenig attarktiv und die Ausflüchte des Oberbaudirektors schwer erträgliche und wirklichkeitsfremde Lyrik.;2020-10-02T19:47:01Z
19;136;Antwort an Nr. 7;"Ja stimmt, die Zollhallen sollten da echt nicht mit einbezogen werden, genauso seine die Brandhöfe.

Die fügen sich einfach nicht mehr in das neue und moderne Stadtmodell.

Geschweige dass sie nicht besonders gut aussehen...

Von mir aus kann denen der Erdboden gleich gemacht werden.";2020-10-03T20:41:51Z
19;154;Antwort an Nr. 7;Das sehe ich vollkommen anders. Die Zollhallen haben unglaubliches Potential, wenn man sie richtig nutzt. Als Markt zum Beispiel. Einfach mal nach London schauen, was man dort aus alten Hallen und Gebäuden alles gemacht hat.;2020-10-04T10:51:08Z
19;206;Antwort an Nr. 7;Die Zollgebäude sind interessante Überbleibsel der alten Hafennutzung, könnten sehr attraktiv umgebaut und umgenutzt werden. Eines Tages werden auch die Skeptiker froh sein, dass es sie noch gibt.;2020-10-06T18:36:02Z
19;237;Antwort an Nr. 206;"Es hat schon bisschen Charme, dass historische unter modernen Hochhäusern zu sehen.

Da stimme ich wieder rum zu.";2020-10-09T15:27:34Z
19;8;;Es fehlt an Beachvolleyballflächen. Ein alleiniges Alibifeld, sondern ein kompaktes Areal mit mehr als 8 Feldern. In Berlin gibt es in zentraler Lage 60 Felder.;2020-10-02T19:48:37Z
19;34;;Ich würde mir sehr wünschen das auch die Bewohner*innen Hammerbrook’s mit Grünflächen bedacht werden. Diese fehlen in diesem Stadtteil komplett. Durch die lauten Straßen und vielen Industrie und Gewerbeflächen ist der Stadtteil besonders anwohnerfeindlich.;2020-10-02T22:20:57Z
19;238;Antwort an Nr. 34;"Das lässt sich aber auch nicht ändern.

Vielleicht ist der Ort einfach dafür nicht bestimmt Anwohnerfreundlich.

Vielleicht Firmen dort ihre Sitz haben.";2020-10-09T15:30:01Z
19;39;;Wieso ist denn eine Unterführung zwischen Entenwerder Park und Hafencity geplant? Erwarten wir in Zukunft nicht eher häufiger noch höhere Wasserstände? Die andere Route zum am Fischmarkt entlang sowie die neu gebaute(?!) Zweibrückenstaße sind doch auch zu tief um bei Hochwasser zu funktionieren. Warum wird nicht gleich etwas sicheres für die Zukunft geplant?;2020-10-02T23:53:26Z
19;137;Antwort an Nr. 39;"Also laut denen soll es ja „Zukunftssicher“ und wenn es schon zukunftssicher sein soll, so können sie gleich ein Hochhaus-Cluster hinzufügen.

Die Ernsthaftigkeit der Situation wird anscheinend komplett ignoriert, sowie die Sicherheit von Fußgänger/innen und Fahrradfahrer/innen";2020-10-03T20:45:51Z
19;159;Antwort an Nr. 137;"Die Stadtplanung sieht Rad- und Fußverkehr als reines Freizeitvergnügen, wie der Entwurf Mal wieder eindrucksvoll zeigt. Die Wege sollen kunstvoll durch Parks geschwungen verlaufen. 
Dass man mit dem Rad zur Arbeit fahren könnte und einfach schnell und sicher ans Ziel möchte, ist für die Verantwortlichen scheinbar noch undenkbar. So viel zum Thema Mobilitätswende.";2020-10-04T11:12:12Z
19;43;;Bitte baut höher und verschwendet den Platz dort nicht wieder für Jahrzehnte, um dann funktioniere Stadtteile mit Plänen für Nachverdichtung zu überurbanisieren. Wenn wir eine Grüne moderne Stadt haben wollen, dann muss es auch genug Fläche für Grün geben. Ich meine damit keinen unsinnigen Wolkenkratzer-Gigantismus sondern einfach eine Grund höhe von 6-7 Stockwerken. Es ist immer noch eine angenehme höhe die keine Schluchten verursacht und sogar wirtschaftlicher ist als flach zu bauen.;2020-10-03T01:21:14Z
19;45;Antwort an Nr. 43;Außerdem brauchen in den Quartieren einfach mehr Wohnraum. Eine höhere gesunde Bevölkerungsdichte in den äußeren Stadteilen macht es möglich das sich dort Ansammlungen von Geschäften lohnen und sich Gesunde Kieze entwickeln können. Die Suburbanisierung der Nachkriegszeit ist Schuld an unserem Verkehrskollaps. Alles auf die Innenstadt zu zentrieren war ein Fehler.;2020-10-03T01:24:52Z
19;46;Antwort an Nr. 43;Zu dem fehlt es in der Stadt an attraktiven bezahlbaren Ladenflächen für individuelle Gründer. Neben dem Innenstadt Bereich gibt es nicht viele alternativen. Das treibt die Preise der Flächen in der Innenstadt nach oben und so ist zu dem langweiligen Ödland geworden, dass von großen unagilen Ketten geprägt ist. Entwickelt bitte einen lebendigen, urbanen und grünen neuen Kiez in dem mehr Menschen attraktiv leben und Geschäfte überleben können.;2020-10-03T01:28:58Z
19;138;Antwort an Nr. 43;"Ja noch ein Wolkenkratzer wird eh nicht kommen neben dem 245m Elbtower, aber ich sehe durchaus Potenzial für Max 110m Gebäude in dieser Umgebung die auch zusammen mit dem Elbtower einen modernen und markanten Bindepunkt zwischen dem Osten und dem Westen bilden.

Und natürlich einen attraktiven Eingang mit einer urbanen Begrüßung für die, die durch Hamburg fahren.";2020-10-03T20:49:36Z
19;139;Antwort an Nr. 138;Die COBE Architekten hatten durchaus das Potenzial dieses Standortes erkannt und sinngemäß was schönes entwickelt!;2020-10-03T20:50:52Z
19;155;Antwort an Nr. 46;Stimme absolut zu!  In der Innenstadt trängt sich alles und in Hamm, Horn usw. will keiner wohnen, weil dort eben nur gewohnt wird. Hamburg muss endlich mal von dieser monothematischen Unkultur des Bauens loskommen;2020-10-04T10:54:36Z
19;239;Antwort an Nr. 155;Und höher bauen B-);2020-10-09T15:33:37Z
19;61;;Die Grünstruktur muss Dunkelkorridore (auch über Wasserflächen) enthalten, welche nachtaktiven Tieren und somit der Biodiversität dienen. Hamburg mit seinen vielen Grünflächen ist diesbezüglich ein Juwel und verdient zusammenhängende Dunkelkorridore. Sie sind mit ausserordentlich wenig Aufwand zu realisieren: Oftmals reichen schon korrekt eingestellte Blendraster in der Beleuchtung. Man muss die Dunkelkorridore einfach von Beginn weg ins Konzept aufnehmen - dann kosten sie quasi nix extra.;2020-10-03T07:26:41Z
19;341;Antwort an Nr. 61;Hamburg und Artenschutz bzw. Berücksichtigung von Wildtieren? Das wäre mir neu. Hamburg schafft es ja nicht mal, schöne Orte für die Menschen zu schaffen.;2020-10-30T08:49:09Z
19;80;;"Ich finde die Entscheidung für diese Entwürfe absolut enttäuschend. Das Cobe Hochhaus hätte den Elbtower wunderbar ergänzt und der Elbdome zur Belebung beigetragen. Stattdessen baut man Vorstadt in die Vorstadt und hofft darauf, das etwas anderes dabei rauskommt als Vorstadt. 
Der Standort für den Elbdome wäre perfekt gewesen und wo wenn nicht auf dieser Ecke, passen Hochhäuser wunderbar ins Stadtbild? Eine vertane Chance, man duckt sich mal wieder weg und bleibt provinziell.";2020-10-03T10:44:44Z
19;140;Antwort an Nr. 80;"Ganz deiner Meinung! Die Leute von COBE waren tatsächlich die einzigen, die das Potenzial in diesem Standort sahen und es auch richtig geplant haben.

Blöd das die Stadt es nicht genauso sieht.

Solch einen Eingang wie die elbbrücken werden wird nur einmal haben und diese Chance sollte nicht vergeudet werden.

Wenn man den Elbdome auslässt, hätte man zumindest das COBE Hochhaus oder ein anderes 90-110m Hochhaus hin bauen können.

Mal sehen in welche Richtung es gehen wird:)";2020-10-03T20:54:57Z
19;156;Antwort an Nr. 140;"Es ist auch nicht mehr nachzuvollziehen. Niemand hätte sich in dieser Ecke an einem weiteren Hochhaus gestört, da der Elbtower die Gegend sowiso dominieren wird, es gibt dort keine Kirchtürme, die einen Bedeutungsverlust erfahren würden, keine Altbauten-nichts.
Es gäbe aber aus ästhetischen Gründen eine Menge Argumente für einen Cluster rund um den Ebtower. Einzelne Wolkenkratzer wirken mitunter nämlich etwas seltsam, siehe Malmö, siehe das EZB-Gebäude in Frankfurt.";2020-10-04T11:04:17Z
19;240;Antwort an Nr. 156;"Ja in der Tat! Ich würde es auch nicht als besonders attraktiv empfinden, wenn man nur den elbtower als Mono-Baustruktur erkennt.

Wir haben leider schon genug von diesen einzelnen Hochhäusern in Hamburg und hier ist der optimale Zustand für ruhig höhere Bebauung. Man könnte die Lautstärke sogar dämpfen, mit Bürotürmen, im Vergleich zu anderen lagen.

Ich verstehe nicht, wieso man immer krampfhaft versucht, jede Ecke vollständig zu beleben.

Bisschen leben okay... aber Elbbrücken?! Nope!";2020-10-09T15:45:05Z
19;241;Antwort an Nr. 240;"Also man kann natürlich bisschen leben ins Stadteingang bringen... aber wenn ich bisschen sage, dann meine ich es auch.

Hier darf man einfach nicht Sachen “ist mir egal welcher Standort, hier muss leben hin” man muss auch sagen “wie viel leben kann man hier einbringen, trotz Standort” und das hat mir be den Elbbrücken irgendwie gefehlt und diese Denkweise sieht man ja auch gut bei COBE.

Sie wussten, dass man den Stadtteil leicht beleben kann trotz des Lärm,Luftverschmutzungen .. Büros hin!";2020-10-09T15:50:00Z
19;242;Antwort an Nr. 241;"Außerdem finde ich passend, dass man In Zukunft, nicht nur einen historischen Hafen mit Elphilharmonie auf Bildern sieht, sondern auch im Hintergrund eine leichte, dennoch markante und hohe Skyline wie in anderen internationalen Städten, innerhalb von Europa.

Und in einer Hafenstadt wie Hamburg, einfach ein Traum!

Partnerstädte von Hamburg wie Shanghai und Kyoto lachen doch hinter unserem Rücken, was zumindest eine minimale Skyline betrifft..";2020-10-09T15:56:13Z
19;85;;"Widerlich, dass sich gleich wieder die laut schreiende Minderheit der Radfahrer mit Ihren Forderungen Gehör verschaffen muss.
Vorschlag: die Elbbrücken ganz für den KFZVerkehr sperren, wozu braucht Hamburg Berufspendler, Liefer- und Warenverkehr, Touristen usw, die bringen ja nur den Wohlstand in die Stadt. Stattdessen 15 Meter  breite, rückenschonend belegte Radrennstrecken ohne jegliche Verkehrsregeln,  beheizt, überdacht und alle 50 Meter stehen Erfrischungsdiendinstleister!";2020-10-03T11:18:22Z
19;103;Antwort an Nr. 85;"Danke für diese Kommentierung einer Realsatire, mit deren Folgen wir wohl leben müssen..
....die Koalition aus ADFC &amp;Gerd Gösebrechts hat auch gestern kräftig lobbymässig dominiert!
...da ist die Hauptachse für Güterverkehre in/aus der Stadt, da sind ehem Industrieareale mit Schwermetallen uvm im Boden - unendliche Probleme.. und Generation Schneeflocke sorgt sich... 
..wann sie wohl aufwachen?";2020-10-03T14:52:35Z
19;160;Antwort an Nr. 85;ok boomer;2020-10-04T11:16:37Z
19;165;Antwort an Nr. 160;Mit lag es auf der Zunge..;2020-10-04T12:10:57Z
19;176;Antwort an Nr. 85;"Berufspendler, Waren- und Lieferverkehr sind auch per Rad unterwegs, nur so als Anregung. Bitte auch mal die ""Ich""-Perspektive verlassen.
Der Lieferverkehr wäre vermutlich besser dran, wenn mehr Pendler radeln, denen es die Distanz ermöglicht.
Eine bessere Querung für das Rad heißt auch Entlastung für den Kraftverkehr. Wer jede Maßnahme fürs Rad per se ablehnt, folgt nur dem persönlichem Ego.";2020-10-04T16:39:00Z
19;186;Antwort an Nr. 85;"Was heißt hier ""laut schreiende Minderheit der Radfahrer""?

In Hamburg-Mitte, dem Bezirk um den es hier ja geht, besaßen im Jahr 2017 52% der Haushalte keinen einzigen PKW (Quelle: Mobilität in Deutschland [Kurzreport: Hamburg und Metropolregion], Ausgabe November 2018). Es ist also eher eine (noch) viel zu leise Mehrheit.";2020-10-05T11:15:42Z
19;340;Antwort an Nr. 85;Das klingt aber verbittert;2020-10-30T08:46:24Z
19;102;;"Ein Brückenschlag für Fußgänger und Fahrräder neben den Elbbrücken wäre schön.

Außerdem die Verlängerung der überfälligen U4, welche bis dahin dringend abgeschlossen sein muss.";2020-10-03T13:12:48Z
19;141;Antwort an Nr. 102;Stimme ebenso der Verlängerung der U4, aber dies gehört ja mit zum Klein Grasbrook - Plan;2020-10-03T20:56:32Z
19;119;;"Hallo, mich würde interessieren, ob irgendwelche Eigentumswohnungen mit Bootsanleger/Liegeplatz geplant sind.

Des weiteren als Anregung wäre etwas Markantes wie eine Skulptur oder Stadttor schön, um Ankommende willkommen zu heißen / imponieren";2020-10-03T17:46:27Z
19;142;Antwort an Nr. 119;"Ja ein Stadttor in Form von einem Hochhaus Cluster bis zu die knapp über 100m Marke und mit dm herausragenden Elbtower, wird es vorzüglich aussehen aus der Ferne, für die Leute die Richtung Hamburg kommen.

Diese einmalige Chance sollte meiner Meinung nach genutzt werden.

Mini-Skyline als Tor zur urbanen und internationalen Stadt.";2020-10-03T20:59:07Z
19;182;;Es wird viel von Brücken und Verbindungen zu den benachbarten Stadtteilen gesprochen. Aber Hammerbrook als direkt angrenzender Stadtteil wird kaum erwähnt. Das wundert mich. Zur Zeit sind alle Fuß- und Radwege von Hammerbrook in das Plangebiet sehr unattraktiv - vor allem vom westlichen Hammerbrook aus, wo die vielen neuen Wohnungen und ein neues Nahversorgungszentrum (Sonninpassage) liegen. Ich frage mich, ob Hammerbrook überhaupt in die Planung einbezogen wird.;2020-10-04T20:31:32Z
19;244;;"Was für ein Träumchen es wäre! Der Elbtower zusammen mit dem Hochpunkt von COBE

Ich kann mir jetzt nur noch die ganzes schönen Fotos vorstellen, von diesem Hochhaus Doppelpack, vor allem wenn sie nachts vor sich hin leuchten und was futuristisches vermitteln.

Mal wieder eine vergeudete Chance der Politiker, die solch Potenzial nicht sehen und solch eine Fläche mal wieder zu Grunde geht.";2020-10-10T12:11:19Z
19;278;;"Moin,
die Velo Route 9 ist unter den Elbbrücken sehr schlecht befahrbar, da diese sort viele enge Kurven beinhaltet. Eine gleichzeitige Fußpassage ist schlecht möglich auf diesem beengtem Abschnitt. Es wäre schön, wenn dies in der Planung berücksichtigt würde.";2020-10-10T15:03:35Z
19;298;Antwort an Nr. 278;"Jupp, die Route 10 von Veddel + Harburger Chaussee aus besser erreichen zu können (nicht nur durch S-Bahn-Unterführung mit Treppen oder einen Tunnel mit ""Rad verboten""-Schild) wäre ebenfalls sehr hilfreich!";2020-10-12T15:34:53Z
19;299;Antwort an Nr. 298;"Ich habe zu früh auf Absenden geklickt ;-) Auf über die Freihafenbrücke ist der Radweg breiter und der neu gebaute Radweg durch die Hafencity fährt sich sehr angenehm, während man auf der 9 regelmäßig aufgrund ""Nebeneinanderfahrern"" und Fußgängergruppen abbremsen muss.";2020-10-12T15:39:16Z
19;316;Antwort an Nr. 299;richtig, sehr angenehm mit den Fahrrad, nur dann gehts links runter in die Veddel und wieder links im Blindflug, das sollten die Planer mal probieren, möglichst an Wochentagen, es ist ein wirklicher Horror zwischen den LKWs,  ich sehe hier im Rahmenplan zwar eine tolle Freitreppe vom Grassbrook, für den Blindflug aber keine Lösung..;2020-10-19T10:09:36Z
19;288;;"Die Politik lebt hier viel zu gemütlich und bequem!

Für so einen Standort und einem “modernen” neuen Stadtteil, ist es eine Schande, dass die Entscheidenden, immer noch gegen eine “Mini-Skyline” im Hintergrund von unserem schönen Hamburg sind.

Da ist ja sonst nichts markantes, was man hinten sehen könnte(Rothenburgsort und etc.)

Und zu einem modernen Stadtteil gehört auch halt bisschen höhere Gebäude, damit Hamburgs Stadtteile mal mehr Vielfalt haben.";2020-10-11T21:37:35Z
19;289;Antwort an Nr. 288;"Den bis jetzt hatte ich nie das Gefühl wirklich umgeben zu sein von mehreren, hohen Gebäuden in einer Stelle.

Und mindestens so eine Ecke fehlt mir in Hamburg... Sonst ist ja eh fast alles gleich und es braucht bisschen Abwechslung.

Außerdem muss man dann auch nicht ständig nach Frankfurt um sowas zu bestaunen -&gt; man kann sich gleich heimischer im historischen, “dennoch modernen” Hamburg.

Andere Europe-Hafenstädte sahen das Skyline-Potential.

Warum sind wir da nur so abgehängt? .....";2020-10-11T21:41:12Z
19;290;Antwort an Nr. 289;"= man kann sich da gleich viel heimischer fühlen im Hamburg, ohne ständig zu verreisen. Vor allem wenn in bestimmten Situationen nicht immer das Geldbeutelchen reicht oder wieder es zu einer globalen Katastrophe kommt.

Man muss auch Alternativen bei si";2020-10-11T21:44:37Z
19;291;Antwort an Nr. 290;"Wie z.B Vattenfall, welcher von der City-Nord zu den Elbbrücken kam.

Jetzt könnte man eventuell an lebensfreundlicheren Orten, die weniger laut sind und ebenso weniger verschmutzt(City-Nord) und sogar mit Anbindung an den Stadtpark ... Mehr Leben einhauchen!  Mit Wohnungsbau! Nicht an den Elbbrücken aber City-Nord! Da ist es wesentlich besser für die meisten.

Außerdem sollte man eh Orte wie City nord lebendiger machen, bevor man neue “Potenziell” tote Orte erschafft, wo keiner verweilt.";2020-10-11T21:47:57Z
19;292;Antwort an Nr. 291;"Und von mir aus müssen die Firmen auch nicht bereits schon in Hamburg sein und zu den Elbbrücken verlegt werden, auch wenn es profitabler wäre für den Wohnungsbau! Aber niemand kann ja die Firmen dazu auffordern. Der Standort bei den Elbbrücken wäre aber trotzdem attraktiv zum vorzeigen.

Es können genau so gut Firmen von woanders sein, die endlich Potenzial in Hamburg sehen und da auch ihren Sitz haben wollen.

Frankfurt ist ja schön und gut, aber man muss auch mal über Traditionen blicken.";2020-10-11T21:52:09Z
19;293;Antwort an Nr. 292;"Auch in Hamburg! Firmen sollten sich bei uns Zuhause fühlen und nicht immer direkt abgeschreckt werden.

Wir sind doch eine schöne Stadt, aber schön hat mehrere Gesichter und deshalb sollte man von allem etwas haben(Skyline+Tradition+Geschichte=Wie London!)..Die von außen kommen UND die in der Stadt leben, also wir als Bürger, hätte nichts gegen eine mini-skyline, die nicht nur ein Mehrwert für uns Bürger hat, sondern auch für z.B Touristen, welcher an Zahl auch zunehmen werden(in Zukunft)";2020-10-11T21:56:16Z
19;294;Antwort an Nr. 293;"Sie könnne alles machen, aber wir haben endlich es satt, ständig dieses Gefühl zu haben, “in diesem Zeitalter” abgehängt zu sein.

Wir wollen unsere Stadt historisch und traditionell! Ja! Aber was wir mehr wollen ist eine Entwicklung in der Stadt! Und bei den Elbbrücken ist der Standort optimal! 1.Nichts historisches ist gefährdet 2.Es ist weit genug von der Stadtmitte und 3.Es ist viel Brachland, welches vielen Belastungen ausgesetzt ist.

Das schreit ja wortwörtlich nach Umdenken! Hochbau!";2020-10-11T22:00:52Z
19;314;;Die Radwege über die Neue Elbbrücke müssen definitiv breiter werden. Wenn eine bauliche Verbreiterung nicht möglich ist, dann muss je Richtung eine Spur zu Radwegen umfunktioniert werden.;2020-10-17T18:41:28Z
19;325;Antwort an Nr. 314;Volle Zustimmung!;2020-10-25T17:47:34Z
19;339;;"Wieso ist auf dem Grundriß das alte Backstein-Gebäude südlich des Elbbrücken-Turms verschwunden? Das Gebäude ist in seiner Architektur sehr schön und schützt durch seine Kräfte den nördlichen Uferbereich der Norderelbe vor dem Lärm der Zweibrückenstraße.
Das Gebäude könnte eine attraktive Gastronomie beherbergen mit Biergarten tür Elbe hin.";2020-10-30T08:41:08Z
